,3930049493.27012,250.401702880859,,-0.000109134363,,139999.8125,-4.99990844726563
,3930049494.32655,250.399475097656,,-0.000109139177,,139999.78125,-4.99990844726563
,3930049495.426,250.398818969727,,-0.000109111978,,139999.796875,-4.99990844726563
,3930049496.4744,250.399475097656,,-0.000109090714,,139999.859375,-4.99990844726563
,3930049497.52429,250.400054931641,,-0.00010906207,,139999.8125,-4.99990844726563
,3930049498.54444,250.396575927734,,-0.000109030204,-5.6592371959675e-05,139999.8125,-4.99990844726563
,3930049499.61772,250.39599609375,,-0.000108996265,-5.6567922959675e-05,139999.8125,-4.99990844726563
,3930049500.67914,250.398223876953,,-0.000108954526,-5.6581952859675e-05,139999.8125,-4.99990844726563
,3930049501.76302,250.397567749023,,-0.000108919023,-5.6575993259675e-05,139999.828125,-4.99990844726563
,3930049502.83722,250.397155761719,,-0.000108907579,-5.6557612859675e-05,139999.875,-4.99990844726563
,3930049503.91812,250.39582824707,,-0.000108873881,-5.6529925459675e-05,139999.859375,-4.99990844726563
,3930049504.99092,250.394744873047,,-0.000108865454,-5.6555246659675e-05,139999.859375,-4.99990844726563
,3930049506.06981,250.395751953125,,-0.000032822461,,139999.859375,-4.99990844726563
,3930049507.12793,250.396575927734,,-0.00000331944072,,139999.859375,-4.99990844726563
,3930049508.28021,250.394744873047,,-0.000000128726411,,139999.796875,-4.99990844726563
,3930049509.34732,250.395492553711,,0.000000227028944,,139999.78125,-4.99990844726563
,3930049510.42272,250.395004272461,,0.000000307422911,,139999.875,-4.99990844726563
,3930049511.47334,250.393600463867,,0.00000029827631,,139999.796875,-4.99990844726563
,3930049512.52853,250.393844604492,,0.000000318735853,,139999.828125,-4.99990844726563
,3930049513.57454,250.393676757813,,0.000000309228338,,139999.78125,-4.99990844726563
,3930049514.62332,250.394424438477,,0.000000320420914,,139999.8125,-4.99990844726563
,3930049515.66948,250.393020629883,,0.000000323068635,,139999.859375,-4.99990844726563
,3930049516.73399,250.393356323242,,0.000000323188985,,139999.828125,-4.99990844726563
,3930049517.80304,250.393356323242,,0.000000307302904,,139999.875,-4.99990844726563
,3930049518.86752,250.392517089844,,0.000000297434179,,139999.78125,-4.99990844726563
,3930049519.96054,250.391204833984,,0.000000301887108,,139999.859375,-4.99990844726563
,3930049521.04018,250.390289306641,,0.000000284315964,,139999.78125,-4.99990844726563
,3930049522.10228,250.390121459961,,3.60331097E-08,,139999.78125,-4.99990844726563
,3930049523.17877,250.387878417969,,-0.0000981378553,,139999.78125,-4.99990844726563
,3930049524.25877,250.386642456055,,-0.000107657497,,139999.859375,-4.99990844726563
,3930049525.33201,250.387390136719,,-0.000108978336,,139999.859375,-4.99990844726563
,3930049526.40988,250.384490966797,,-0.000109186383,-5.6686992459675e-05,139999.859375,-4.99990844726563
,3930049527.49293,250.3857421875,,-0.000109180607,-5.6656076959675e-05,139999.796875,-4.99990844726563
,3930049528.57355,250.385314941406,,-0.000109173397,-5.6645148059675e-05,139999.8125,-4.99990844726563
,3930049529.6523,250.383010864258,,-0.000109129229,-5.6569163159675e-05,139999.875,-4.99990844726563
,3930049530.71169,250.382598876953,,-0.000109110922,-5.6573136159675e-05,139999.90625,-4.99990844726563
,3930049531.78131,250.380355834961,,-0.000109073012,-5.6598094259675e-05,139999.796875,-4.99990844726563
,3930049532.83576,250.380111694336,,-0.000109040276,-5.6625285059675e-05,139999.8125,-4.99990844726563
,3930049533.91456,250.38117980957,,-0.000109002028,-5.6596607959675e-05,139999.828125,-4.99990844726563
,3930049534.97688,250.380935668945,,-0.000108972543,-5.6566685759675e-05,139999.828125,-4.99990844726563
,3930049536.0467,250.379608154297,,-0.000108924065,-5.6565940859675e-05,139999.828125,-4.99990844726563
,3930049537.10445,250.378707885742,,-0.000108916483,-5.6602708759675e-05,139999.796875,-4.99990844726563
,3930049538.1712,250.379608154297,,-0.000108894088,-5.6528958559675e-05,139999.8125,-4.99990844726563
,3930049539.25046,250.380355834961,,-0.0000458912371,,139999.828125,-4.99990844726563
,3930049540.31843,250.378860473633,,-0.00000446312472,,139999.8125,-4.99990844726563
,3930049541.32253,250.377960205078,,-0.000000436943387,,139999.75,-4.99990844726563
,3930049542.49342,250.378860473633,,0.00000021102225,,139999.890625,-4.99990844726563
,3930049543.56315,250.379364013672,,0.000000289129549,,139999.8125,-4.99990844726563
,3930049544.63074,250.378540039063,,0.000000312116376,,139999.859375,-4.99990844726563
,3930049545.66625,250.376052856445,,0.00000031957809,,139999.8125,-4.99990844726563
,3930049566.76048,250.362899780273,,-0.000108990927,,139999.875,-2.49953436851501
,3930049567.80938,250.364303588867,,-0.000108959153,-5.6601079659675e-05,139999.8125,-2.49953436851501
,3930049568.85519,250.361572265625,,-0.000108935926,-5.6576372059675e-05,139999.796875,-2.49953436851501
,3930049569.86965,250.362899780273,,-0.000108907261,-5.6535018359675e-05,139999.8125,-2.49953436851501
,3930049570.96177,250.363723754883,,-0.000108883913,-5.6553259959675e-05,139999.875,-2.49953436851501
,3930049572.0206,250.361740112305,,-0.000108855715,-5.6519116359675e-05,139999.875,-2.49953436851501
,3930049573.09439,250.361572265625,,-0.0000148032154,,139999.828125,-2.49953436851501
,3930049574.17398,250.360488891602,,-0.00000148759663,,139999.859375,-2.49953436851501
,3930049575.22996,250.358596801758,,5.26412777E-08,,139999.8125,-2.49953436851501
